site_id,site_on,site_at,city_id,site_ada_accessible,site_ada_5x8_pad,site_longitude,site_latitude,node_id,site_sign,site_shelter,site_hfn
48116,HAMPSHIRE AVE S,OLD SHAKOPEE RD,BLOOMINGTON,Y,N,-93.368447,44.807834,,Y,N,N
10976,HANSON BLVD,106TH AVE NW,COON RAPIDS,Y,N,-93.317837,45.162952,,Y,N,N
10978,HANSON BLVD,107TH AVE NW,COON RAPIDS,Y,N,-93.317673,45.164072,,Y,N,N
10977,HANSON BLVD,107TH AVE NW,COON RAPIDS,Y,N,-93.317895,45.164249,,Y,N,N
10979,HANSON BLVD,108TH AVE NW,COON RAPIDS,Y,N,-93.317658,45.164895,,Y,N,N
10982,HANSON BLVD,108TH AVE NW,COON RAPIDS,Y,N,-93.317672,45.166796,,Y,N,N
10980,HANSON BLVD,108TH AVE NW,COON RAPIDS,Y,N,-93.317802,45.165075,,Y,N,N
10983,HANSON BLVD,108TH LANE NW,COON RAPIDS,Y,N,-93.31767,45.167715,,Y,N,N
40583,HANSON BLVD,108TH LANE NW,COON RAPIDS,Y,N,-93.317821,45.166977,,Y,N,N
10984,HANSON BLVD,110TH LANE NW,COON RAPIDS,Y,N,-93.317587,45.17095,,Y,N,N
10985,HANSON BLVD,110TH LANE NW,COON RAPIDS,Y,N,-93.317729,45.171135,,Y,N,N
10986,HANSON BLVD,111TH AVE NW,COON RAPIDS,Y,N,-93.317554,45.172094,,Y,N,N
10987,HANSON BLVD,111TH LANE NW,COON RAPIDS,Y,N,-93.317676,45.172975,,Y,N,N
10975,HANSON BLVD,COON RAPIDS BLVD,COON RAPIDS,Y,N,-93.317844,45.161256,HACO,Y,N,N
44783,HARBOR LANE,34TH AVE N,PLYMOUTH,Y,N,-93.46355,45.018527,34HA,Y,N,N
44728,HARBOR LANE,34TH AVE N,PLYMOUTH,Y,N,-93.463708,45.018521,34HA,Y,N,N
44781,HARBOR LANE,CURRENTS APTS,PLYMOUTH,Y,N,-93.463987,45.016092,,Y,N,N
44730,HARBOR LANE,CURRENTS APTS,PLYMOUTH,Y,Y,-93.464131,45.016239,,Y,Y,N
44782,HARBOR LANE,CURRENTS APTS (N),PLYMOUTH,Y,N,-93.463937,45.017189,,Y,N,N
44729,HARBOR LANE,CURRENTS APTS (N),PLYMOUTH,Y,N,-93.463994,45.017488,,Y,N,N
44779,HARBOR LANE,CURRENTS APTS (S),PLYMOUTH,Y,N,-93.463998,45.015063,,Y,N,N
44731,HARBOR LANE,CURRENTS APTS (S),PLYMOUTH,Y,N,-93.464147,45.015309,,Y,N,N
44732,HARBOR LANE,FERNBROOK LANE,PLYMOUTH,Y,N,-93.461568,45.014046,,Y,N,N
44780,HARBOR LANE,FERNBROOK LANE,PLYMOUTH,Y,N,-93.461665,45.014153,,Y,N,N
52032,HARDING ST,39TH AVE NE,SAINT ANTHONY,N,N,-93.222667,45.038832,,Y,N,N
41147,HARDMAN AVE,#155,SOUTH SAINT PAUL,Y,N,-93.028812,44.892859,,Y,N,N
41152,HARDMAN AVE,#155,SOUTH SAINT PAUL,Y,N,-93.028877,44.892769,,Y,N,N
49573,HARDMAN AVE,BRIDGEPOINT DR,SOUTH SAINT PAUL,Y,N,-93.025811,44.890689,,Y,N,N
49574,HARDMAN AVE,BRIDGEPOINT DR,SOUTH SAINT PAUL,Y,N,-93.026035,44.890777,,Y,N,N
14430,HARRIET AVE,DALE ST,SHOREVIEW,Y,N,-93.126633,45.046753,,Y,N,N
14474,HARRIET AVE,DALE ST,SHOREVIEW,Y,N,-93.126764,45.046649,OWHA,Y,N,N
14475,HARRIET AVE,KENT ST,SHOREVIEW,Y,N,-93.124295,45.046654,,Y,N,N
14431,HARRIET AVE,OWASSO ST,SHOREVIEW,Y,N,-93.128978,45.046715,OWHA,Y,N,N
51301,HARRISON ST,3RD AVE,ANOKA,Y,N,-93.387043,45.201493,,Y,N,N
50712,HARRISON ST,4TH AVE,ANOKA,Y,N,-93.38549,45.201399,,Y,N,N
56514,HARRISON ST,4TH AVE,ANOKA,Y,N,-93.385562,45.201495,,Y,N,N
49885,HARVARD ST SE,MASONIC MEMORIAL,MINNEAPOLIS,Y,Y,-93.23035,44.971998,,Y,N,N
54038,HARVARD ST SE,WASHINGTON AVE,MINNEAPOLIS,Y,N,-93.230217,44.973371,,Y,N,N
51793,HASTINGS AVE,GLEN RD,NEWPORT,Y,N,-93.00022,44.873359,,Y,N,N
49696,HAWTHORNE AVE,WESTMINSTER ST,SAINT PAUL,Y,N,-93.0861,44.978322,,Y,N,N
56305,HAWTHORNE AVE,10TH ST N,MINNEAPOLIS,Y,Y,-93.278617,44.976827,,Y,N,N
12460,HAYDEN LAKE,INDEPENDENCE AVE,CHAMPLIN,Y,N,-93.400351,45.180647,,Y,N,N
12461,HAYDEN LAKE,INDEPENDENCE AVE,CHAMPLIN,Y,N,-93.400227,45.180543,,Y,N,N
12459,HAYDEN LAKE RD,CARTWAY RD,CHAMPLIN,Y,N,-93.401841,45.180636,,Y,N,N
12466,HAYDEN LAKE RD,CHAMPLIN DR,CHAMPLIN,Y,N,-93.394186,45.180581,,Y,N,N
12464,HAYDEN LAKE RD,GETTYSBURG AVE,CHAMPLIN,Y,N,-93.396732,45.180693,,Y,N,N
12465,HAYDEN LAKE RD,GETTYSBURG AVE,CHAMPLIN,Y,N,-93.396984,45.180585,,Y,N,N
12463,HAYDEN LAKE RD,HILLSBORO AVE,CHAMPLIN,Y,N,-93.398676,45.180647,,Y,N,N
12462,HAYDEN LAKE RD,HILLSBORO AVE,CHAMPLIN,Y,N,-93.398927,45.18054,,Y,N,N
50680,HAZEL ST N,7TH ST E,SAINT PAUL,Y,Y,-93.020168,44.966848,,Y,N,N
56343,HAZEL ST N,WILSON AVE,SAINT PAUL,Y,N,-93.020117,44.954007,,Y,N,N
56342,HAZEL ST N,WILSON AVE,SAINT PAUL,Y,N,-93.020264,44.954188,,Y,N,N
53156,HAZELTON RD,#3535 - FEDERAL EXPRESS,EDINA,Y,Y,-93.324813,44.873979,,Y,N,N
53866,HAZELTON RD,FRANCE AVE S,EDINA,Y,Y,-93.328324,44.873966,,Y,N,N
53155,HAZELTON RD,TARGET LOADING DOCK,EDINA,Y,Y,-93.324305,44.874156,,Y,N,N
53436,HAZELTON RD,YORK AVE S,EDINA,Y,N,-93.321563,44.874509,,Y,N,N
13037,HAZELWOOD ST,ARLINGTON AVE,SAINT PAUL,Y,N,-93.035527,44.984847,,Y,N,N
12984,HAZELWOOD ST,HOYT AVE,SAINT PAUL,Y,N,-93.035382,44.988331,,Y,N,N
13033,HAZELWOOD ST,HOYT AVE,SAINT PAUL,Y,N,-93.035529,44.988512,,Y,N,N
12986,HAZELWOOD ST,IDAHO AVE,SAINT PAUL,Y,N,-93.035372,44.99009,,Y,N,N
53977,HAZELWOOD ST,LEGACY PKWY,MAPLEWOOD,Y,N,-93.035777,45.033102,,Y,N,N
53978,HAZELWOOD ST,LEGACY PKWY,MAPLEWOOD,Y,N,-93.035634,45.033192,,Y,N,N
12982,HAZELWOOD ST,NEBRASKA AVE,SAINT PAUL,Y,N,-93.035381,44.986468,,Y,N,N
13035,HAZELWOOD ST,NEBRASKA AVE,SAINT PAUL,Y,N,-93.035528,44.986649,,Y,N,N
40247,HEDBERG DR,CEDAR LAKE RD / GREENBRIER RD,MINNETONKA,Y,N,-93.419665,44.951715,HEBE,Y,N,N
42620,HEMINGWAY AVE,79TH ST / 80TH ST S,COTTAGE GROVE,Y,N,-92.952727,44.834475,,Y,N,N
42639,HEMINGWAY AVE,79TH ST S,COTTAGE GROVE,Y,N,-92.95258,44.834982,,Y,N,N
42638,HEMINGWAY AVE,80TH ST / 79TH ST S,COTTAGE GROVE,Y,N,-92.952581,44.834357,,Y,N,N
42621,HEMINGWAY AVE,80TH ST S,COTTAGE GROVE,Y,N,-92.952728,44.83375,,Y,N,N
46446,HEMLOCK LANE,69TH AVE N,MAPLE GROVE,Y,N,-93.431144,45.079988,,Y,N,N
46455,HEMLOCK LANE,69TH AVE N,MAPLE GROVE,Y,N,-93.431297,45.080169,,Y,N,N
46447,HEMLOCK LANE,70TH PLACE,MAPLE GROVE,Y,N,-93.431226,45.082575,,Y,N,N
46454,HEMLOCK LANE,70TH PLACE,MAPLE GROVE,Y,N,-93.431363,45.08275,,Y,N,N
46448,HEMLOCK LANE,71ST AVE N,MAPLE GROVE,Y,N,-93.431241,45.083637,,Y,N,N
46453,HEMLOCK LANE,71ST AVE N,MAPLE GROVE,Y,N,-93.43139,45.083804,,Y,N,N
46449,HEMLOCK LANE,71ST PLACE,MAPLE GROVE,Y,N,-93.431269,45.084696,,Y,N,N
46452,HEMLOCK LANE,71ST PLACE,MAPLE GROVE,Y,N,-93.431429,45.084874,,Y,N,N
46450,HEMLOCK LANE,73RD AVE N,MAPLE GROVE,Y,N,-93.431161,45.08733,73HM,Y,N,N
46451,HEMLOCK LANE,73RD AVE N,MAPLE GROVE,Y,N,-93.431571,45.087318,73HM,Y,N,N
13497,HENNEPIN ACCESS,GROVELAND TERRACE,MINNEAPOLIS,Y,N,-93.288619,44.966919,,Y,N,N
17924,HENNEPIN AVE,10TH ST N,MINNEAPOLIS,Y,Y,-93.277906,44.975879,HE10,Y,Y,Y
54095,HENNEPIN AVE,10TH ST N,MINNEAPOLIS,Y,Y,-93.277767,44.97594,9S2A,Y,N,N
54096,HENNEPIN AVE,10TH ST N,MINNEAPOLIS,Y,Y,-93.277848,44.975904,9SNI,Y,N,N
17943,HENNEPIN AVE,11TH ST S,MINNEAPOLIS,Y,Y,-93.279151,44.975229,,Y,Y,Y
17926,HENNEPIN AVE,12TH ST N,MINNEAPOLIS,Y,Y,-93.280298,44.974866,,Y,Y,Y
17942,HENNEPIN AVE,13TH ST / 12TH ST S,MINNEAPOLIS,Y,Y,-93.280837,44.974525,,Y,N,Y
17928,HENNEPIN AVE,16TH ST (MAPLE),MINNEAPOLIS,Y,Y,-93.285378,44.972758,MCTC,Y,Y,Y
17917,HENNEPIN AVE,1ST ST N,MINNEAPOLIS,Y,Y,-93.26664,44.983921,,Y,Y,N
17952,HENNEPIN AVE,1ST ST S,MINNEAPOLIS,Y,Y,-93.266369,44.98391,,Y,Y,N
1329,HENNEPIN AVE,22ND ST W,MINNEAPOLIS,Y,Y,-93.292743,44.960784,,Y,Y,Y
1328,HENNEPIN AVE,24TH ST W,MINNEAPOLIS,Y,Y,-93.294083,44.959019,,Y,Y,Y
1327,HENNEPIN AVE,25TH ST W,MINNEAPOLIS,Y,Y,-93.295445,44.95721,,Y,Y,Y
1326,HENNEPIN AVE,26TH ST W,MINNEAPOLIS,Y,Y,-93.296773,44.955437,,Y,Y,Y
1325,HENNEPIN AVE,27TH ST W,MINNEAPOLIS,Y,Y,-93.297575,44.953624,,Y,Y,Y
1324,HENNEPIN AVE,28TH ST W,MINNEAPOLIS,Y,Y,-93.29818,44.951864,,Y,Y,Y
1321,HENNEPIN AVE,31ST ST W,MINNEAPOLIS,Y,Y,-93.298234,44.946458,,Y,Y,Y
42217,HENNEPIN AVE,32ND ST W,MINNEAPOLIS,Y,Y,-93.298253,44.94502,,Y,Y,Y
42218,HENNEPIN AVE,32ND ST W,MINNEAPOLIS,Y,Y,-93.298405,44.944573,,Y,N,Y
42216,HENNEPIN AVE,33RD ST W,MINNEAPOLIS,Y,Y,-93.298275,44.943182,,Y,Y,Y
42219,HENNEPIN AVE,33RD ST W,MINNEAPOLIS,Y,Y,-93.298427,44.94271,,Y,N,Y
1318,HENNEPIN AVE,34TH ST W,MINNEAPOLIS,Y,Y,-93.298288,44.941206,,Y,N,Y
1317,HENNEPIN AVE,35TH ST W,MINNEAPOLIS,Y,Y,-93.298305,44.939382,,Y,N,Y
42220,HENNEPIN AVE,35TH ST W,MINNEAPOLIS,Y,Y,-93.298451,44.939252,,Y,N,Y
1316,HENNEPIN AVE,36TH ST W,MINNEAPOLIS,Y,Y,-93.298318,44.938059,36HE,Y,Y,Y
17921,HENNEPIN AVE,3RD ST / 4TH ST N,MINNEAPOLIS,Y,Y,-93.270956,44.980827,,Y,Y,Y
49409,HENNEPIN AVE,3RD ST S,MINNEAPOLIS,Y,Y,-93.270007,44.981355,WAHE,Y,Y,Y
17948,HENNEPIN AVE,4TH ST S,MINNEAPOLIS,Y,Y,-93.271051,44.980623,,Y,N,Y
53228,HENNEPIN AVE,5TH ST / 6TH ST,MINNEAPOLIS,Y,Y,-93.272952,44.979407,5SHE,N,N,N
17922,HENNEPIN AVE,5TH ST / 6TH ST N,MINNEAPOLIS,Y,Y,-93.272978,44.979387,6SHE,Y,N,Y
54085,HENNEPIN AVE,5TH ST / 6TH ST N,MINNEAPOLIS,Y,Y,-93.272797,44.979519,6S3A,Y,N,N
54088,HENNEPIN AVE,5TH ST / 6TH ST N,MINNEAPOLIS,Y,Y,-93.27277,44.979538,4NIC,Y,N,N
17947,HENNEPIN AVE,5TH ST S,MINNEAPOLIS,Y,Y,-93.272558,44.979544,5SHE,Y,Y,Y
54083,HENNEPIN AVE,5TH ST S,MINNEAPOLIS,Y,Y,-93.272577,44.97953,7S3A,Y,N,N
54084,HENNEPIN AVE,5TH ST S,MINNEAPOLIS,Y,Y,-93.272604,44.979511,AR73,Y,N,N
40168,HENNEPIN AVE,6TH ST / 7TH ST N,MINNEAPOLIS,Y,Y,-93.274481,44.978316,,Y,Y,Y
17946,HENNEPIN AVE,7TH ST S,MINNEAPOLIS,Y,Y,-93.274858,44.977887,7SHE,Y,Y,Y
54079,HENNEPIN AVE,7TH ST S,MINNEAPOLIS,Y,Y,-93.274889,44.977862,3A7S,Y,N,N
54080,HENNEPIN AVE,7TH ST S,MINNEAPOLIS,Y,Y,-93.274915,44.977843,AR3A,Y,N,N
17923,HENNEPIN AVE,8TH ST N,MINNEAPOLIS,Y,Y,-93.275891,44.977253,8SHE,Y,Y,Y
54081,HENNEPIN AVE,8TH ST N,MINNEAPOLIS,Y,Y,-93.275806,44.977317,AR3A,Y,N,N
54082,HENNEPIN AVE,8TH ST N,MINNEAPOLIS,Y,Y,-93.275848,44.977286,3A7S,Y,N,N
17945,HENNEPIN AVE,9TH ST S,MINNEAPOLIS,Y,Y,-93.277054,44.976296,,Y,Y,Y
17932,HENNEPIN AVE,DOUGLAS AVE,MINNEAPOLIS,Y,Y,-93.288533,44.966694,,Y,Y,Y
51581,HENNEPIN AVE,FRANKLIN AVE / 22ND ST,MINNEAPOLIS,Y,Y,-93.292191,44.961751,22HE,Y,N,N
1330,HENNEPIN AVE,FRANKLIN AVE W,MINNEAPOLIS,Y,Y,-93.291341,44.962555,FRHE,Y,Y,Y
1096,HENNEPIN AVE,FRANKLIN AVE W,MINNEAPOLIS,Y,Y,-93.291719,44.96248,FRHE,Y,Y,Y
17936,HENNEPIN AVE,GROVELAND AVE,MINNEAPOLIS,Y,Y,-93.28799,44.967071,,Y,Y,Y
1323,HENNEPIN AVE,LAGOON AVE,MINNEAPOLIS,Y,Y,-93.298217,44.949169,,Y,N,N
1322,HENNEPIN AVE,LAKE ST W,MINNEAPOLIS,Y,Y,-93.298208,44.948272,,Y,N,Y
17927,HENNEPIN AVE,LAUREL AVE (SPRUCE),MINNEAPOLIS,Y,Y,-93.28294,44.973771,,Y,Y,Y
17934,HENNEPIN AVE,LINCOLN AVE,MINNEAPOLIS,Y,Y,-93.290053,44.964531,,Y,N,Y
17939,HENNEPIN AVE,MAPLE ST (16TH ST),MINNEAPOLIS,Y,Y,-93.28564,44.972546,,Y,Y,Y
17940,HENNEPIN AVE,MCTC,MINNEAPOLIS,Y,Y,-93.284351,44.973065,MCTC,Y,N,Y
17937,HENNEPIN AVE,OAK GROVE ST,MINNEAPOLIS,Y,Y,-93.287332,44.969257,,Y,Y,Y
50196,HENNEPIN AVE,UPTOWN STATION - GATE A,MINNEAPOLIS,Y,Y,-93.298361,44.950104,HEUP,Y,Y,Y
50195,HENNEPIN AVE,UPTOWN STATION - GATE B,MINNEAPOLIS,Y,Y,-93.29821,44.950151,HEUP,Y,Y,Y
17950,HENNEPIN AVE,WASHINGTON / 2ND ST,MINNEAPOLIS,Y,Y,-93.268211,44.98266,WAHE,Y,N,N
17920,HENNEPIN AVE,WASHINGTON / 3RD ST,MINNEAPOLIS,Y,Y,-93.269838,44.981622,,Y,Y,Y
17919,HENNEPIN AVE,WASHINGTON AVE N,MINNEAPOLIS,Y,Y,-93.268913,44.982297,WAHE,Y,N,Y
15782,HENNEPIN AVE E,12TH AVE SE,MINNEAPOLIS,Y,N,-93.23457,44.991572,,Y,N,N
15750,HENNEPIN AVE E,12TH AVE SE,MINNEAPOLIS,Y,N,-93.234717,44.991468,,Y,N,N
15780,HENNEPIN AVE E,14TH AVE SE,MINNEAPOLIS,Y,N,-93.231917,44.99152,,Y,N,N
15752,HENNEPIN AVE E,14TH AVE SE,MINNEAPOLIS,Y,N,-93.232172,44.991418,,Y,N,N
15779,HENNEPIN AVE E,15TH AVE SE,MINNEAPOLIS,Y,N,-93.230665,44.991512,,Y,N,N
15753,HENNEPIN AVE E,15TH AVE SE,MINNEAPOLIS,Y,N,-93.230919,44.99141,,Y,N,N
15778,HENNEPIN AVE E,16TH AVE SE,MINNEAPOLIS,Y,N,-93.229373,44.991511,,Y,N,N
15756,HENNEPIN AVE E,18TH AVE (STINSON),MINNEAPOLIS,Y,N,-93.227199,44.991288,STEH,Y,N,N
15759,HENNEPIN AVE E,22ND AVE SE,MINNEAPOLIS,Y,Y,-93.221721,44.99145,,Y,N,N
15761,HENNEPIN AVE E,24TH AVE SE,MINNEAPOLIS,Y,N,-93.219153,44.991474,,Y,N,N
41769,HENNEPIN AVE E,25TH AVE SE,MINNEAPOLIS,Y,Y,-93.217305,44.991497,,Y,N,N
41630,HENNEPIN AVE E,27TH AVE SE,MINNEAPOLIS,Y,N,-93.215187,44.991627,,Y,N,N
41637,HENNEPIN AVE E,27TH AVE SE,MINNEAPOLIS,Y,Y,-93.215279,44.991525,,Y,N,N
41638,HENNEPIN AVE E,29TH AVE SE,MINNEAPOLIS,Y,Y,-93.212742,44.991557,,Y,N,N
41629,HENNEPIN AVE E,29TH AVE SE,MINNEAPOLIS,Y,N,-93.213195,44.991658,,Y,N,N
15477,HENNEPIN AVE E,2ND ST NE (ORTMAN),MINNEAPOLIS,Y,Y,-93.257451,44.987572,,Y,N,N
49666,HENNEPIN AVE E,33RD AVE SE,MINNEAPOLIS,Y,Y,-93.207863,44.991651,,Y,N,N
14943,HENNEPIN AVE E,5TH AVE SE,MINNEAPOLIS,Y,N,-93.243753,44.991542,,Y,N,N
14942,HENNEPIN AVE E,5TH AVE SE,MINNEAPOLIS,Y,N,-93.243687,44.991438,,Y,N,N
42208,HENNEPIN AVE E,5TH ST SE,MINNEAPOLIS,Y,Y,-93.253594,44.988884,,Y,N,N
14955,HENNEPIN AVE E,6TH ST SE,MINNEAPOLIS,Y,N,-93.251961,44.989409,,Y,N,N
14946,HENNEPIN AVE E,8TH ST SE,MINNEAPOLIS,Y,N,-93.248575,44.990626,8EHE,Y,N,N
14947,HENNEPIN AVE E,8TH ST SE,MINNEAPOLIS,Y,N,-93.248788,44.990667,8EHE,Y,N,N
17916,HENNEPIN AVE E,DE LASALLE DR,MINNEAPOLIS,Y,Y,-93.262007,44.986294,DELA,Y,N,N
15775,HENNEPIN AVE E,HARDING ST NE,MINNEAPOLIS,Y,Y,-93.221338,44.991558,,Y,N,N
14944,HENNEPIN AVE E,HARRISON ST NE,MINNEAPOLIS,Y,N,-93.246877,44.991313,,Y,N,N
56592,HENNEPIN AVE E,HARRISON ST NE,MINNEAPOLIS,Y,N,-93.247046,44.991141,,Y,N,N
41632,HENNEPIN AVE E,HOOVER ST NE (25TH AVE),MINNEAPOLIS,Y,Y,-93.217564,44.991598,,Y,N,N
41639,HENNEPIN AVE E,INDUSTRIAL BLVD,MINNEAPOLIS,Y,N,-93.210515,44.991589,HEIN,Y,N,N
41628,HENNEPIN AVE E,INDUSTRIAL BLVD,MINNEAPOLIS,Y,Y,-93.209901,44.991705,HEIN,Y,N,N
15783,HENNEPIN AVE E,JOHNSON ST NE,MINNEAPOLIS,Y,Y,-93.23575,44.991589,,Y,N,N
41972,HENNEPIN AVE E,JOHNSON ST NE,MINNEAPOLIS,Y,Y,-93.237381,44.991553,JOEH,Y,N,N
15749,HENNEPIN AVE E,JOHNSON ST NE (10TH AVE),MINNEAPOLIS,Y,N,-93.237315,44.991449,JOEH,Y,N,N
14940,HENNEPIN AVE E,PIERCE ST,MINNEAPOLIS,Y,N,-93.2411,44.991443,,Y,N,N
14941,HENNEPIN AVE E,PIERCE ST,MINNEAPOLIS,Y,N,-93.240834,44.991548,,Y,N,N
15777,HENNEPIN AVE E,STINSON BLVD,MINNEAPOLIS,Y,N,-93.227442,44.991522,STEH,Y,N,N
15757,HENNEPIN AVE E,TAFT ST NE,MINNEAPOLIS,Y,Y,-93.224199,44.991415,,Y,N,N
15776,HENNEPIN AVE E,TAFT ST NE,MINNEAPOLIS,Y,N,-93.223898,44.991528,,Y,N,N
17953,HENNEPIN AVE E,WILDER ST,MINNEAPOLIS,Y,Y,-93.261188,44.986238,DELA,Y,N,N
1099,HENNEPIN AVE S,22ND ST W,MINNEAPOLIS,Y,Y,-93.292732,44.961023,,Y,Y,Y
1098,HENNEPIN AVE S,24TH ST W,MINNEAPOLIS,Y,Y,-93.294072,44.959255,,Y,Y,Y
1100,HENNEPIN AVE S,25TH ST W,MINNEAPOLIS,Y,Y,-93.295439,44.957441,,Y,Y,Y
1101,HENNEPIN AVE S,26TH ST W,MINNEAPOLIS,Y,Y,-93.296813,44.955645,,Y,Y,Y
1102,HENNEPIN AVE S,27TH ST W,MINNEAPOLIS,Y,Y,-93.29763,44.953849,,Y,Y,Y
1103,HENNEPIN AVE S,28TH ST W,MINNEAPOLIS,Y,Y,-93.298327,44.951863,,Y,Y,Y
1106,HENNEPIN AVE S,31ST ST W,MINNEAPOLIS,Y,Y,-93.298378,44.946675,,Y,Y,Y
1109,HENNEPIN AVE S,34TH ST W,MINNEAPOLIS,Y,Y,-93.298436,44.941478,,Y,N,Y
1111,HENNEPIN AVE S,36TH ST W,MINNEAPOLIS,Y,Y,-93.298464,44.937883,36HE,Y,N,N
1105,HENNEPIN AVE S,LAGOON AVE,MINNEAPOLIS,Y,Y,-93.298366,44.948903,,Y,Y,Y
9522,HENNEPIN TECHNICAL COLLEGE,MAIN ENTRANCE,BROOKLYN PARK,Y,Y,-93.398836,45.09575,HNTE,Y,N,N
40586,HERITAGE DR,XERXES AVE S,EDINA,Y,N,-93.318964,44.88949,,Y,N,N
40587,HERITAGE DR,YORK AVE S,EDINA,Y,N,-93.320813,44.889583,,Y,N,N
40588,HERITAGE DR,YORK AVE S,EDINA,Y,N,-93.320747,44.889479,,Y,N,N
51778,HIGHCREST PARK,STATE FAIR P&R,ROSEVILLE,Y,N,-93.205539,45.013142,B2WL,Y,N,N
41012,HIGHWOOD AVE,CENTURY AVE S,MAPLEWOOD,Y,N,-92.984512,44.912472,,Y,N,N
43555,HIGHWOOD AVE,CENTURY AVE S,MAPLEWOOD,Y,N,-92.984578,44.912576,,Y,N,N
40972,HIGHWOOD AVE,CRESTVIEW DR,MAPLEWOOD,Y,N,-92.997023,44.912396,,Y,N,N
41005,HIGHWOOD AVE,CRESTVIEW DR,MAPLEWOOD,Y,N,-92.997278,44.912286,,Y,N,N
41002,HIGHWOOD AVE,CURRIE COURT,MAPLEWOOD,Y,N,-93.003568,44.912204,,Y,N,N
40966,HIGHWOOD AVE,DENNIS ST,MAPLEWOOD,Y,N,-92.988682,44.912516,,Y,N,N
41011,HIGHWOOD AVE,DENNIS ST,MAPLEWOOD,Y,N,-92.988933,44.912404,,Y,N,N
41010,HIGHWOOD AVE,FERNDALE ST,MAPLEWOOD,Y,N,-92.990242,44.912387,,Y,N,N
40967,HIGHWOOD AVE,FERNDALE ST,MAPLEWOOD,Y,N,-92.990289,44.912494,,Y,N,N
40973,HIGHWOOD AVE,LAKEWOOD DR,MAPLEWOOD,Y,N,-92.999344,44.912366,,Y,N,N
41004,HIGHWOOD AVE,LAKEWOOD DR,MAPLEWOOD,Y,N,-92.999598,44.912256,,Y,N,N
41006,HIGHWOOD AVE,MARNIE ST,MAPLEWOOD,Y,N,-92.995857,44.912308,,Y,N,N
41009,HIGHWOOD AVE,MCCLELLAND ST,MAPLEWOOD,Y,N,-92.991544,44.912368,,Y,N,N
40976,HIGHWOOD AVE,MCKNIGHT RD,MAPLEWOOD,Y,N,-93.004491,44.912297,,Y,N,N
40969,HIGHWOOD AVE,ODAY ST S,MAPLEWOOD,Y,N,-92.99269,44.912456,,Y,N,N
41008,HIGHWOOD AVE,ODAY ST S,MAPLEWOOD,Y,N,-92.992945,44.912347,,Y,N,N
41003,HIGHWOOD AVE,SCHALLER DR,MAPLEWOOD,Y,N,-93.002332,44.912221,,Y,N,N
40974,HIGHWOOD AVE,SCHALLER DR,MAPLEWOOD,Y,N,-93.00239,44.912322,,Y,N,N
41007,HIGHWOOD AVE,STERLING ST,MAPLEWOOD,Y,N,-92.99464,44.912325,,Y,N,N
40970,HIGHWOOD AVE,STERLING ST,MAPLEWOOD,Y,N,-92.994386,44.912434,,Y,N,N
44119,HILLSBORO AVE,MEDICINE LAKE RD,GOLDEN VALLEY,Y,N,-93.39799,45.007385,MEHI,Y,N,N
44263,HILLSBORO AVE,MEDICINE LAKE RD,GOLDEN VALLEY,Y,N,-93.398133,45.007371,MEHI,Y,N,N
13995,HILLVIEW RD,EASTWOOD RD,MOUNDS VIEW,Y,N,-93.21301,45.111685,,Y,N,N
13994,HILLVIEW RD,EASTWOOD RD,MOUNDS VIEW,Y,N,-93.213285,45.111574,,Y,N,N
13992,HILLVIEW RD,GREENWOOD DR,MOUNDS VIEW,Y,N,-93.210953,45.111713,,Y,N,N
13993,HILLVIEW RD,GREENWOOD DR,MOUNDS VIEW,Y,N,-93.211212,45.111603,,Y,N,N
13999,HILLVIEW RD,RED OAK DR,MOUNDS VIEW,Y,N,-93.217125,45.111597,,Y,N,N
13996,HILLVIEW RD,SUNNYSIDE RD,MOUNDS VIEW,Y,N,-93.215075,45.111637,,Y,N,N
13997,HILLVIEW RD,SUNNYSIDE RD,MOUNDS VIEW,Y,N,-93.215327,45.111527,,Y,N,N
42642,HINTON AVE,76TH ST S,COTTAGE GROVE,Y,N,-92.949175,44.839332,,Y,N,N
42618,HINTON AVE,79TH ST S,COTTAGE GROVE,Y,N,-92.949383,44.835167,79HI,Y,N,N
42641,HINTON AVE,HINTON HEIGHTS APTS,COTTAGE GROVE,Y,N,-92.949188,44.838175,,Y,N,N
42617,HINTON AVE,HINTON HEIGHTS APTS,COTTAGE GROVE,Y,N,-92.949334,44.838427,,Y,N,N
46826,HODGSON RD,BIRCH LANE N,NORTH OAKS,Y,N,-93.127111,45.096686,,Y,N,N
46926,HODGSON RD,BIRCH LANE N,SHOREVIEW,Y,N,-93.127259,45.096867,,Y,N,N
46825,HODGSON RD,BIRCH LANE S,NORTH OAKS,Y,N,-93.1271,45.095021,,Y,N,N
46927,HODGSON RD,BIRCH LANE S,SHOREVIEW,Y,N,-93.127247,45.094988,,Y,N,N
46818,HODGSON RD,BRIDGE ST,SHOREVIEW,Y,N,-93.116128,45.0773,,Y,N,N
46934,HODGSON RD,BRIDGE ST,SHOREVIEW,Y,N,-93.116233,45.077223,,Y,N,N
46835,HODGSON RD,BUCHER AVE,SHOREVIEW,Y,N,-93.127343,45.11896,,Y,N,N
46917,HODGSON RD,BUCHER AVE,SHOREVIEW,Y,N,-93.12749,45.119141,,Y,N,N
46819,HODGSON RD,CO RD 96,NORTH OAKS,Y,N,-93.117198,45.079515,,Y,N,N
